10.3074	37
10.4074	29
10.5074	19
10.6074	21
10.7074	24
10.8074	34
10.9074	42
11.0074	41
11.1074	34
11.2074	25
11.3074	24
11.4074	27
11.5074	30
11.6074	34
11.7074	38
11.8074	44
11.9074	40
12.0074	28
12.1074	28
12.2074	30
12.3074	31
12.4074	36
12.5074	37
12.6074	39
12.7074	42
12.8074	35
12.9074	32
13.0074	33
13.1074	35
13.2074	35
13.3074	37
13.4074	42
13.5074	43
13.6074	39
13.7074	36
13.8074	36
13.9074	37
14.0074	39
14.1074	38
14.2074	41
14.3074	44
14.4074	43
14.5074	39
14.6074	37
14.7074	38
14.8074	39
14.9074	42
15.0074	42
15.1074	41
15.2074	45
15.3074	45
15.4074	41
15.5074	39
15.6074	40
15.7074	44
15.8074	44
15.9074	45
16.0074	45
16.1074	42
16.2074	44
16.3074	42
16.4074	43
16.5074	45
16.6074	45
16.7074	45
16.8074	46
16.9074	45
17.0074	46
17.1074	46
17.2074	46
17.3074	47
17.4074	47
17.5074	48
17.6074	48
17.7074	48
17.8074	48
17.9074	47
18.0074	48
18.1074	49
18.2074	47
18.3074	50
18.4074	49
18.5074	50
18.6074	51
18.7074	49
18.8074	50
18.9074	49
19.0074	50
19.1074	52
19.2074	51
19.3074	52
19.4074	52
19.5074	52
19.6074	53
19.7074	53
19.8074	51
19.9074	50
20.0074	53
20.1074	53
20.2074	53
20.3074	53
20.4074	54
20.5074	55
20.6074	54
20.7074	54
20.8074	51
20.9074	53
21.0074	54
21.1074	56
21.2074	58
21.3074	57
21.4074	56
21.5074	57
21.6074	55
21.7074	55
21.8074	53
21.9074	54
22.0074	59
22.1074	60
22.2074	59
22.3074	57
22.4074	58
22.5074	57
22.6074	57
22.7074	57
22.8074	55
22.9074	61
23.0074	66
23.1074	68
23.2074	70
23.3074	70
23.4074	70
23.5074	71
23.6074	68
23.7074	72
23.8074	70
23.9074	71
24.0074	76
24.1074	76
24.2074	75
24.3074	74
24.4074	75
24.5074	73
24.6074	75
24.7074	71
24.8074	76
24.9074	74
25.0074	74
25.1074	76
25.2074	79
25.3074	75
25.4074	78
25.5074	77
25.6074	76
25.7074	75
25.8074	75
25.9074	76
26.0074	76
26.1074	78
26.2074	76
26.3074	78
26.4074	76
26.5074	76
26.6074	75
26.7074	76
26.8074	76
26.9074	78
27.0074	77
27.1074	75
27.2074	78
27.3074	77
27.4074	77
27.5074	79
27.6074	79
27.7074	79
27.8074	79
27.9074	78
28.0074	79
28.1074	77
28.2074	77
28.3074	76
28.4074	79
28.5074	78
28.6074	80
28.7074	80
28.8074	80
28.9074	77
29.0074	80
29.1074	78
29.2074	75
29.3074	81
29.4074	80
29.5074	81
29.6074	82
29.7074	81
29.8074	79
29.9074	81
30.0074	79
30.1074	79
30.2074	80
30.3074	78
30.4074	81
30.5074	82
30.6074	83
30.7074	80
30.8074	81
30.9074	79
31.0074	80
31.1074	79
31.2074	81
31.3074	79
31.4074	79
31.5074	83
31.6074	81
31.7074	81
31.8074	81
31.9074	81
32.0074	83
32.1074	82
32.2074	81
32.3074	83
32.4074	81
32.5074	81
32.6074	83
32.7074	84
32.8074	83
32.9074	84
33.0074	83
33.1074	83
33.2074	83
33.3074	82
33.4074	82
33.5074	81
33.6074	84
33.7074	84
33.8074	84
33.9074	83
34.0074	86
34.1074	85
34.2074	85
34.3074	84
34.4074	83
34.5074	84
34.6074	81
34.7074	84
34.8074	86
34.9074	86
35.0074	86
35.1074	84
35.2074	85
35.3074	83
35.4074	84
35.5074	82
35.6074	83
35.7074	83
35.8074	86
35.9074	87
36.0074	88
36.1074	86
36.2074	85
36.3074	86
36.4074	84
36.5074	84
36.6074	86
36.7074	85
36.8074	85
36.9074	86
37.0074	90
37.1074	86
37.2074	86
37.3074	85
37.4074	86
37.5074	84
37.6074	86
37.7074	85
37.8074	87
37.9074	85
38.0074	89
38.1074	90
38.2074	89
38.3074	89
38.4074	88
38.5074	87
38.6074	87
38.7074	87
38.8074	87
38.9074	90
39.0074	86
39.1074	87
39.2074	88
39.3074	88
39.4074	87
39.5074	88
39.6074	88
39.7074	88
39.8074	88
39.9074	89
40.0074	88
40.1074	89
40.2074	89
40.3074	89
40.4074	90
40.5074	90
40.6074	90
40.7074	90
40.8074	92
40.9074	91
41.0074	90
41.1074	90
41.2074	87
41.3074	86
41.4074	91
41.5074	90
41.6074	91
41.7074	90
41.8074	92
41.9074	89
42.0074	90
42.1074	90
42.2074	89
42.3074	90
42.4074	90
42.5074	89
42.6074	92
42.7074	94
42.8074	94
42.9074	91
43.0074	91
43.1074	92
43.2074	90
43.3074	91
43.4074	92
43.5074	91
43.6074	92
43.7074	95
43.8074	93
43.9074	92
44.0074	92
44.1074	91
44.2074	92
44.3074	93
44.4074	92
44.5074	93
44.6074	93
44.7074	91
44.8074	92
44.9074	95
45.0074	94
45.1074	94
45.2074	94
45.3074	95
45.4074	94
45.5074	94
45.6074	94
45.7074	94
45.8074	92
45.9074	93
46.0074	93
46.1074	95
46.2074	94
